flow_bucket,priority_high,priority_medium,priority_low,n_steps,has_auth,has_payment,has_form_input,n_inputs,n_buttons,avg_dom_confidence,qa_edit_ratio,n_assertions,n_waits,code_lines,past_pass_rate,past_runs,mean_duration_s,duration_stddev_s,risk_label
cart_ops,0.0,1.0,0.0,6,0.0,0.0,1.0,1,3,0.7524,0.09,6,0,59,0.9095,19,1.411,0.59,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,0,2,0.5653,0.427,3,3,94,0.8755,46,3.08,0.56,MEDIUM
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,5,0,0.561,0.4339,8,3,174,0.7179,42,4.919,1.63,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,1,0.8453,0.0096,4,1,39,0.9662,42,0.378,0.268,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,0,0.8397,0.5827,5,3,73,0.8019,53,1.82,0.154,MEDIUM
checkout,1.0,0.0,0.0,18,0.0,1.0,1.0,4,0,0.6961,0.5083,8,5,150,0.9416,22,8.192,0.392,LOW
checkout,0.0,0.0,1.0,8,1.0,1.0,1.0,5,2,0.6327,0.1509,8,6,145,0.7313,18,3.43,1.093,HIGH
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,2,3,0.5733,0.6042,4,2,152,0.4896,28,4.582,1.46,HIGH
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,6,2,0.5302,0.3754,13,4,105,0.5828,28,5.698,1.005,HIGH
search,0.0,0.0,1.0,4,1.0,0.0,0.0,2,2,0.9031,0.0287,1,0,38,0.9245,77,1.274,0.039,LOW
login_flow,0.0,1.0,0.0,7,1.0,0.0,1.0,3,1,0.7112,0.404,3,3,106,0.8677,32,4.914,1.487,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,4,2,0.7943,0.6798,6,2,180,0.718,14,5.63,1.404,HIGH
search,0.0,1.0,0.0,3,0.0,0.0,0.0,2,0,0.8444,0.0428,2,0,54,0.9293,75,1.299,0.182,LOW
checkout,1.0,0.0,0.0,6,1.0,1.0,1.0,4,2,0.6985,0.5077,5,5,153,0.7148,8,7.421,0.908,HIGH
checkout,1.0,0.0,0.0,10,0.0,1.0,1.0,5,3,0.6031,0.3931,7,4,184,0.4536,18,4.222,1.771,HIGH
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,4,1,0.8535,0.7729,8,4,140,0.6635,31,7.435,1.193,HIGH
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.9505,0.053,1,0,13,0.9447,58,1.42,0.164,LOW
checkout,1.0,0.0,0.0,11,1.0,1.0,1.0,6,2,0.566,0.4005,9,5,136,0.6841,35,7.341,0.773,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,2,0.891,0.1392,5,1,33,0.9166,51,0.697,0.282,MEDIUM
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,4,2,0.8352,0.532,4,1,169,0.7282,15,6.265,0.904,HIGH
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,0,3,0.7375,0.1418,5,1,58,0.777,36,2.137,0.439,LOW
search,1.0,0.0,0.0,2,0.0,0.0,1.0,1,2,0.8843,0.0531,2,0,38,0.9345,48,1.224,0.0,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,2,1,0.8146,0.286,6,1,92,0.5711,44,4.617,0.818,HIGH
checkout,1.0,0.0,0.0,15,0.0,1.0,1.0,4,2,0.3853,0.3766,6,3,149,0.4608,37,7.203,2.571,HIGH
search,0.0,1.0,0.0,3,0.0,0.0,1.0,1,1,0.8858,0.078,0,0,41,0.905,43,1.257,0.269,MEDIUM
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,4,1,0.6712,0.166,4,3,87,0.7982,59,3.84,0.316,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,1,0.9732,0.0299,3,0,35,0.9586,52,1.341,0.287,LOW
checkout,1.0,0.0,0.0,12,0.0,1.0,1.0,5,1,0.7269,0.547,8,3,100,0.7593,26,9.682,2.049,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,2,0.7027,0.6108,3,3,58,0.7652,19,3.814,0.666,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,3,2,0.9108,0.0953,3,2,74,0.7094,38,1.798,0.562,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,4,1,0.5524,0.621,5,3,121,0.86,42,2.475,1.296,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,1,0.6698,0.3328,4,3,104,0.748,47,5.78,0.088,HIGH
search,0.0,0.0,1.0,3,0.0,0.0,0.0,2,1,0.9285,0.041,2,0,49,1.0,66,1.211,0.121,LOW
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.9986,0.0618,1,0,46,0.9442,17,1.034,0.141,LOW
checkout,1.0,0.0,0.0,14,1.0,1.0,1.0,3,2,0.6326,0.4606,5,4,171,0.7138,32,5.832,0.539,HIGH
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,2,1,0.724,0.2143,1,3,36,0.9765,51,4.435,1.096,LOW
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,1,3,0.8668,0.3393,2,1,64,0.8682,34,1.108,0.442,LOW
checkout,1.0,0.0,0.0,16,0.0,1.0,1.0,7,1,0.4593,0.2584,5,3,145,0.6985,0,6.192,1.661,HIGH
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,2,3,0.6566,0.2226,2,0,82,0.8816,26,1.433,0.802,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,1,0.6787,0.5309,8,2,84,0.7675,59,3.293,0.784,MEDIUM
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,4,2,0.3758,0.4612,13,4,110,0.6563,25,6.236,1.15,HIGH
checkout,1.0,0.0,0.0,7,1.0,1.0,1.0,4,1,0.3651,0.6754,7,2,167,0.549,23,6.696,0.746,HIGH
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,2,2,0.558,0.4319,4,2,98,0.5793,42,3.698,0.806,HIGH
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,5,2,0.8287,0.4601,8,3,91,0.7423,11,6.34,2.246,HIGH
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,4,3,0.688,0.7473,8,3,102,0.6626,19,6.623,0.947,HIGH
checkout,0.0,0.0,1.0,15,1.0,1.0,1.0,3,0,0.4375,0.6136,8,2,106,0.6828,49,7.014,1.598,HIGH
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,3,3,0.748,0.5879,4,5,121,0.4384,26,4.93,1.87,HIGH
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,1,0.9737,0.0044,2,0,34,0.8861,39,0.726,0.398,HIGH
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,0,4,0.8262,0.0486,5,1,74,0.8425,4,2.217,0.361,MEDIUM
search,0.0,1.0,0.0,3,0.0,0.0,0.0,1,0,0.9328,0.0289,1,0,46,0.9266,66,0.918,0.343,LOW
cart_ops,0.0,1.0,0.0,8,0.0,0.0,0.0,1,5,0.875,0.2329,4,2,57,0.739,20,2.222,0.587,HIGH
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,2,3,0.8665,0.2308,1,2,48,0.8148,36,2.971,0.755,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,0,0.5821,0.179,2,3,93,0.6275,42,4.958,1.223,HIGH
login_flow,0.0,1.0,0.0,9,1.0,0.0,1.0,3,1,0.6293,0.4276,4,3,74,0.6294,36,5.505,0.609,HIGH
search,0.0,1.0,0.0,5,0.0,0.0,0.0,2,0,0.8901,0.055,3,0,53,0.9268,73,1.282,0.272,LOW
search,0.0,1.0,0.0,2,0.0,0.0,0.0,0,1,0.8685,0.0334,2,0,26,0.9254,49,0.372,0.163,LOW
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,1,0.92,0.0,2,0,29,0.9709,52,1.793,0.171,LOW
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,2,0.9294,0.0,0,1,49,1.0,41,1.323,0.103,LOW
cart_ops,0.0,1.0,0.0,4,1.0,0.0,0.0,1,3,0.874,0.0,4,1,54,1.0,34,2.642,0.071,LOW
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,1,0.9367,0.1393,3,0,21,0.9906,56,1.583,0.018,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,2,0.7594,0.1215,7,3,52,0.8207,40,3.658,1.568,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,3,0.8422,0.0,4,1,63,0.8246,29,1.779,0.587,MEDIUM
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,1,3,0.8055,0.1074,6,0,73,0.9609,31,1.498,0.311,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,6,4,0.8166,0.5487,10,6,60,0.9935,19,4.017,1.179,LOW
checkout,1.0,0.0,0.0,9,1.0,1.0,1.0,6,3,0.5106,0.3887,6,2,124,0.6501,44,8.709,2.158,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,2,2,0.5161,0.2846,4,2,68,0.8394,65,4.956,0.87,MEDIUM
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,1,4,0.7945,0.0383,4,0,69,1.0,24,2.507,0.396,LOW
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,1,3,0.7209,0.1954,5,1,51,0.8147,33,1.448,0.455,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,0,1,0.9248,0.0242,2,0,13,0.9931,78,1.078,0.022,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,3,1,0.531,0.2021,4,2,81,0.79,61,4.995,0.786,MEDIUM
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,1,1,0.5705,0.333,3,3,68,0.7017,53,2.338,0.975,HIGH
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,3,0.872,0.0,4,1,75,0.8895,34,2.059,0.57,MEDIUM
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,0,3,0.7912,0.2122,4,1,77,0.8279,36,2.736,0.556,HIGH
search,0.0,1.0,0.0,5,0.0,0.0,0.0,1,0,0.943,0.0641,3,1,32,0.9361,44,1.665,0.229,LOW
search,0.0,1.0,0.0,2,0.0,0.0,1.0,1,2,0.8433,0.137,3,2,44,0.9546,83,1.894,0.241,LOW
cart_ops,0.0,1.0,0.0,4,0.0,0.0,1.0,1,4,0.9939,0.3148,6,1,45,1.0,30,2.983,0.0,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,1,0.7902,0.5538,6,5,123,0.6873,23,4.657,0.702,HIGH
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,4,3,0.6061,0.619,3,4,150,0.6774,34,5.56,1.91,HIGH
login_flow,0.0,0.0,1.0,5,1.0,0.0,1.0,2,0,0.5084,0.4405,8,2,137,0.8027,12,3.672,1.502,MEDIUM
login_flow,0.0,0.0,1.0,5,1.0,0.0,1.0,2,1,0.6325,0.3995,9,3,97,0.7617,38,1.836,0.942,MEDIUM
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,3,1,0.5435,0.4617,6,2,129,0.7457,36,7.089,0.268,HIGH
login_flow,0.0,0.0,1.0,7,1.0,0.0,1.0,5,1,0.8067,0.21,8,4,102,0.6576,20,5.41,1.071,HIGH
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,1,0.5657,0.4386,8,3,88,0.6735,41,5.144,0.72,HIGH
cart_ops,1.0,0.0,0.0,6,1.0,0.0,0.0,0,4,0.9143,0.0898,5,1,72,0.9451,41,3.201,0.056,LOW
search,1.0,0.0,0.0,4,0.0,0.0,1.0,1,2,0.9547,0.0914,3,0,42,0.8827,53,0.822,0.433,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,1,4,0.8978,0.1771,5,2,74,0.869,25,1.573,0.338,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,6,4,0.5397,0.5726,11,5,125,0.7195,45,2.84,1.933,HIGH
checkout,1.0,0.0,0.0,17,1.0,1.0,1.0,4,2,0.6043,0.5622,7,3,143,0.5425,38,6.316,1.005,HIGH
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.9052,0.0666,2,0,21,1.0,64,0.787,0.365,LOW
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,3,3,0.9891,0.2658,4,1,71,0.7891,15,0.878,0.1,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,4,0.795,0.4117,4,0,34,0.6724,28,1.372,0.45,HIGH
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,4,1,0.813,0.3275,5,3,98,0.7408,29,5.487,1.101,HIGH
checkout,1.0,0.0,0.0,10,0.0,1.0,1.0,6,3,0.6823,0.73,6,4,153,0.6022,21,7.203,1.367,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,2,1,0.6777,0.5509,3,4,86,0.6706,65,5.54,0.808,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,1,0.9218,0.0407,3,0,50,0.9261,54,1.244,0.343,LOW
login_flow,0.0,0.0,1.0,7,1.0,0.0,1.0,3,1,0.5548,0.4942,6,3,123,0.8119,46,4.555,1.26,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,1,0.7621,0.3372,9,3,95,0.8316,28,6.563,0.413,MEDIUM
cart_ops,0.0,1.0,0.0,8,0.0,0.0,0.0,0,4,0.8384,0.0292,4,1,77,0.8109,24,2.146,0.367,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,0,0.5569,0.2169,5,0,83,0.6738,48,4.275,0.408,HIGH
login_flow,0.0,1.0,0.0,14,1.0,0.0,1.0,4,1,0.7592,0.3801,4,2,76,0.7076,31,3.414,0.5,HIGH
checkout,0.0,0.0,1.0,12,0.0,1.0,1.0,8,2,0.5989,0.3597,7,6,155,0.7816,19,7.909,1.873,MEDIUM
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.8931,0.0318,1,0,51,0.9729,16,0.601,0.146,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,0,1,0.6018,0.1278,6,3,56,0.7854,82,4.891,1.284,MEDIUM
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,3,1,0.5807,0.5305,3,6,92,0.5846,24,3.85,1.361,HIGH
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,4,1,0.6316,0.3635,9,3,110,0.8672,62,5.116,0.823,MEDIUM
checkout,1.0,0.0,0.0,7,1.0,1.0,1.0,5,3,0.4703,0.4093,10,2,101,0.8367,45,1.464,1.301,MEDIUM
checkout,1.0,0.0,0.0,9,0.0,1.0,1.0,4,2,0.6321,0.7542,7,4,124,0.9414,32,4.397,1.056,LOW
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,1,4,0.8572,0.0,4,1,82,1.0,23,1.532,0.323,LOW
checkout,1.0,0.0,0.0,11,1.0,1.0,1.0,4,3,0.4678,0.5855,9,7,95,0.6463,40,4.859,0.473,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.9933,0.0857,2,0,49,0.9323,41,1.133,0.417,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,2,2,0.4901,0.3672,5,2,87,0.7995,26,4.962,1.188,MEDIUM
checkout,1.0,0.0,0.0,9,0.0,1.0,1.0,7,2,0.5897,0.6386,8,5,105,0.881,42,8.127,2.625,MEDIUM
login_flow,0.0,0.0,1.0,10,1.0,0.0,1.0,4,1,0.5092,0.245,4,3,112,0.9947,42,4.528,0.274,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,1,0.7672,0.1841,5,1,68,1.0,48,1.381,1.127,LOW
checkout,1.0,0.0,0.0,8,1.0,1.0,1.0,6,3,0.4421,0.5516,3,4,137,0.9651,14,7.295,1.13,LOW
search,1.0,0.0,0.0,6,0.0,0.0,0.0,0,1,0.9397,0.0447,2,0,45,1.0,56,1.945,0.094,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,1,0.6318,0.3042,6,4,120,0.8649,38,4.414,0.0,MEDIUM
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,2,4,0.7782,0.1,6,0,50,0.8596,22,3.365,0.581,MEDIUM
checkout,1.0,0.0,0.0,8,1.0,1.0,1.0,6,2,0.685,0.3438,6,5,105,0.6231,51,7.051,2.081,HIGH
login_flow,0.0,0.0,1.0,7,1.0,0.0,1.0,1,2,0.6984,0.1611,2,2,131,0.8131,62,2.642,0.345,HIGH
checkout,1.0,0.0,0.0,8,0.0,1.0,1.0,5,2,0.61,0.6709,9,1,129,0.7124,25,2.515,1.185,HIGH
checkout,0.0,0.0,1.0,15,1.0,1.0,1.0,6,1,0.7529,0.2387,10,5,175,0.3118,37,6.152,1.142,HIGH
checkout,1.0,0.0,0.0,8,1.0,1.0,1.0,5,1,0.5198,0.04,5,7,117,0.6679,21,6.606,1.663,HIGH
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,5,2,0.5366,0.4554,7,3,170,0.5547,49,5.399,0.587,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,0,0.9231,0.1068,2,0,36,1.0,26,1.619,0.122,LOW
search,0.0,1.0,0.0,4,1.0,0.0,0.0,0,1,0.9921,0.0828,2,0,29,0.9817,45,1.479,0.202,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,2,1,0.6481,0.2075,3,2,54,0.7291,61,4.995,0.674,HIGH
checkout,1.0,0.0,0.0,8,1.0,1.0,1.0,5,2,0.4767,0.3567,2,5,151,0.6621,42,5.922,1.225,HIGH
search,0.0,1.0,0.0,5,0.0,0.0,0.0,1,2,0.8516,0.0056,3,1,32,0.9667,53,0.699,0.379,LOW
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,1,3,0.8004,0.0,4,1,56,1.0,19,0.593,0.486,LOW
search,0.0,1.0,0.0,3,0.0,0.0,1.0,2,2,0.863,0.0,2,0,50,0.9572,35,0.792,0.203,LOW
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,3,2,0.5488,0.4138,7,6,133,0.586,23,4.911,0.292,HIGH
search,0.0,0.0,1.0,5,0.0,0.0,0.0,1,0,0.8488,0.0476,1,0,51,0.969,65,1.383,0.291,LOW
search,0.0,0.0,1.0,2,0.0,0.0,1.0,1,0,0.9171,0.0,2,0,34,0.941,51,1.071,0.159,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,5,1,0.5547,0.6403,8,2,129,0.7945,31,4.259,1.476,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,2,0.9617,0.0276,2,0,32,0.9346,46,0.153,0.0,LOW
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,2,0,0.6216,0.3386,2,3,17,0.8117,42,5.929,0.314,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,2,0,0.7811,0.3645,5,2,91,0.9006,11,2.364,1.431,MEDIUM
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,3,2,0.5405,0.3174,8,3,92,0.8652,51,3.065,0.167,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,0.0,2,2,1.0,0.0855,1,0,23,0.9157,55,0.681,0.262,MEDIUM
cart_ops,0.0,1.0,0.0,9,0.0,0.0,0.0,1,4,0.812,0.3166,3,0,70,0.8305,39,0.774,0.272,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,2,0.6615,0.2131,6,2,68,0.8697,59,2.506,1.417,MEDIUM
cart_ops,0.0,1.0,0.0,3,0.0,0.0,0.0,3,5,0.7822,0.1593,4,3,70,0.9534,46,2.407,0.26,LOW
search,0.0,1.0,0.0,1,0.0,0.0,1.0,1,1,0.9798,0.0,1,0,24,1.0,63,1.004,0.142,LOW
checkout,1.0,0.0,0.0,14,0.0,1.0,1.0,4,1,0.5839,0.5972,6,5,203,0.8336,17,6.984,0.743,MEDIUM
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,1,3,0.829,0.2983,4,1,78,0.8857,25,0.819,0.46,MEDIUM
cart_ops,0.0,0.0,1.0,9,1.0,0.0,1.0,1,2,0.7741,0.0556,3,0,40,0.9382,23,2.285,0.401,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.7098,0.4647,4,4,102,0.7099,21,2.58,0.181,HIGH
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.7811,0.1906,6,2,76,0.5796,52,3.589,0.654,HIGH
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,4,1,0.6169,0.3301,7,5,74,0.5818,29,7.156,1.16,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,2,0.7485,0.6068,5,3,162,0.5708,62,4.325,0.634,HIGH
cart_ops,0.0,0.0,1.0,6,0.0,0.0,0.0,2,2,0.7735,0.3394,5,2,49,1.0,47,1.331,0.122,LOW
cart_ops,1.0,0.0,0.0,8,0.0,0.0,1.0,0,4,0.7989,0.1625,2,2,64,1.0,30,1.441,0.636,LOW
cart_ops,0.0,1.0,0.0,9,0.0,0.0,0.0,1,3,0.7495,0.0651,2,1,54,0.9376,19,1.612,0.29,LOW
checkout,0.0,1.0,0.0,12,1.0,1.0,1.0,5,1,0.6324,0.6997,12,5,144,0.6367,37,5.186,0.63,HIGH
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,0,3,0.8971,0.1633,0,0,72,0.9232,30,2.428,0.698,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,4,1,0.5792,0.6329,5,3,72,0.8301,37,4.012,0.409,MEDIUM
cart_ops,0.0,1.0,0.0,7,1.0,0.0,1.0,1,2,0.9246,0.2633,4,2,60,0.8871,27,2.214,0.268,MEDIUM
checkout,0.0,1.0,0.0,10,0.0,1.0,1.0,3,2,0.5444,0.4942,8,4,168,0.7697,21,5.774,1.847,MEDIUM
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,3,1,0.6039,0.3757,10,3,109,0.8143,25,5.41,0.936,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,5,0,0.6283,0.4248,6,3,108,0.8111,49,4.133,1.156,LOW
checkout,0.0,1.0,0.0,11,0.0,1.0,1.0,6,3,0.5948,0.6485,14,4,113,0.8426,44,4.722,0.522,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,5,0,0.6933,0.491,6,3,108,0.7607,42,5.108,0.945,MEDIUM
cart_ops,1.0,0.0,0.0,8,1.0,0.0,0.0,2,4,0.8758,0.2278,4,1,42,0.9646,9,4.41,0.257,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,6,4,0.5357,0.5364,9,4,98,0.7384,35,6.163,0.956,HIGH
search,1.0,0.0,0.0,2,0.0,0.0,1.0,2,1,0.9011,0.0345,2,0,28,0.9117,56,1.228,0.179,MEDIUM
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,0,5,0.8542,0.0762,5,0,32,0.8692,17,3.092,0.416,MEDIUM
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,3,1,0.4536,0.5255,6,2,94,0.8859,24,2.367,0.0,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,1.0,1,2,0.7381,0.2154,5,1,57,0.8227,38,3.481,0.268,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,0.0,2,1,0.8702,0.0363,2,0,36,0.9461,30,1.121,0.099,LOW
checkout,1.0,0.0,0.0,9,1.0,1.0,1.0,7,1,0.6537,0.646,5,2,96,0.8456,16,4.952,1.496,MEDIUM
login_flow,1.0,0.0,0.0,4,1.0,0.0,1.0,5,0,0.6312,0.185,6,2,104,0.9547,31,3.255,0.433,LOW
cart_ops,0.0,1.0,0.0,5,0.0,0.0,1.0,2,2,0.8711,0.0943,5,0,67,0.8652,26,1.83,0.456,MEDIUM
checkout,1.0,0.0,0.0,9,1.0,1.0,1.0,3,1,0.5607,0.4817,12,6,127,0.7772,30,5.389,0.83,MEDIUM
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,5,1,0.5423,0.5024,5,4,50,0.5906,27,6.111,1.876,HIGH
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,3,3,0.8539,0.1558,4,3,39,0.8054,35,1.962,0.88,MEDIUM
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,2,1,0.696,0.4077,5,4,85,0.9064,9,3.304,1.155,MEDIUM
checkout,0.0,0.0,1.0,12,1.0,1.0,1.0,4,2,0.5042,0.5167,5,6,168,0.7196,45,6.781,0.774,HIGH
checkout,1.0,0.0,0.0,11,1.0,1.0,1.0,4,3,0.478,0.6279,12,5,110,0.7612,19,7.653,1.473,MEDIUM
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,6,3,0.4421,0.4992,8,5,136,0.5363,52,7.083,0.824,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,1.0,2,2,0.8864,0.1074,0,0,55,0.9184,28,1.027,0.442,MEDIUM
cart_ops,0.0,1.0,0.0,7,1.0,0.0,0.0,3,4,0.8006,0.0,3,0,65,0.81,41,2.212,0.295,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,2,1,0.6398,0.3845,3,4,121,0.9624,14,7.294,0.858,LOW
search,0.0,0.0,1.0,3,0.0,0.0,0.0,2,1,0.943,0.0107,1,0,18,0.9238,73,0.668,0.169,LOW
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,4,4,0.6482,0.334,8,3,113,0.4162,47,7.33,2.081,HIGH
checkout,1.0,0.0,0.0,16,0.0,1.0,1.0,5,3,0.4529,0.6271,8,6,121,0.6676,15,7.994,1.354,HIGH
checkout,1.0,0.0,0.0,11,0.0,1.0,1.0,4,1,0.6225,0.3137,6,5,108,0.8276,41,4.413,2.09,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,2,3,0.803,0.2958,4,1,73,0.7361,28,2.568,0.345,HIGH
cart_ops,0.0,0.0,1.0,8,1.0,0.0,0.0,0,4,0.7356,0.1035,3,2,67,0.897,31,2.388,0.183,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,1,0.742,0.5335,8,3,71,0.7594,28,5.581,1.528,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,5,1,0.6129,0.1626,3,4,78,0.6979,56,4.303,1.389,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,0,0.9671,0.0712,2,0,11,0.9699,65,0.234,0.346,LOW
checkout,1.0,0.0,0.0,14,0.0,1.0,1.0,4,1,0.7011,0.4425,8,5,135,0.7544,18,5.764,1.305,MEDIUM
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,3,2,0.5079,0.8674,12,4,182,0.9822,27,7.391,0.378,LOW
cart_ops,1.0,0.0,0.0,5,0.0,0.0,0.0,1,4,0.8505,0.1275,3,2,72,0.9511,32,2.704,0.362,LOW
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,2,0.896,0.1298,3,1,24,0.9456,43,1.092,0.001,LOW
cart_ops,0.0,1.0,0.0,2,0.0,0.0,0.0,1,4,0.7559,0.1788,3,2,82,0.7612,35,1.985,0.172,MEDIUM
